ID	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	RawCoord19	RawCoord20	RawCoord21	RawCoord22	RawCoord23	RawCoord24	RawCoord25	RawCoord26	RawCoord27	RawCoord28	RawCoord29	RawCoord30	RawCoord31	RawCoord32	RawCoord33	RawCoord34	RawCoord35	RawCoord36	RawCoord37	RawCoord38																										
FG_TA18_L	3.90769	12.06153	3.04615	6.46153	6.36923	4.2	8.03076	3.8	8.52307	4.46153	7.63076	4.78461	7.35384	5.44615	6.4	7.67692	9.8923	8.38461	11.35384	7.07692	13.18461	8.4	14.83076	7.07692	13.03076	5.4923	12.33846	4.83076	13.72307	5.38461	17.8923	6.84615	17.44615	7.78461	16.0923	9.35384	13.55384	10.67692																						
FG_TA18_R	15	12.58461	16.58461	7.13846	13.35384	4.36923	11.87692	3.78461	11.33846	4.26153	12.03076	4.81538	12.13846	5.41538	12.84615	7.87692	9.12307	8.16923	7.87692	6.58461	5.95384	7.66153	4.66153	6.06153	6.55384	4.83076	7.43076	4.15384	5.8	4.63076	2.15384	5.12307	2.24615	6.55384	3.24615	8.64615	5.30769	10																						
FG_TA21_L	2.01538	12.2923	1.90769	6	6.47692	3.8	8.18461	3.6923	8.52307	4.41538	7.4923	4.73846	7.12307	5.33846	5.61538	7.6923	9.33846	9.12307	11.06153	7.8	12.8923	9.73846	15.01538	8.73846	13.13846	6.32307	12.64615	5.44615	14.2923	6.6923	18.72307	8.6923	18.01538	9.81538	16.12307	11.43076	13.15384	12.27692																						
FG_TA21_R	16.4923	12.87692	18.03076	6.87692	14.33846	3.6	12.6923	3.07692	11.92307	3.72307	12.92307	4.26153	13.06153	4.98461	14	7.67692	9.8	8.12307	8.67692	6.43076	6.41538	7.96923	4.76923	6.41538	6.90769	4.63076	7.70769	3.81538	5.87692	4.63076	1.4	5.67692	1.6923	7	2.95384	8.90769	5.46153	10.30769																						
FG_TA22_L	2.23076	12.15384	1.76923	6.15384	5.72307	4.16923	7.70769	3.98461	8	4.67692	7.13846	4.93846	6.72307	5.64615	5.2	8.03076	8.87692	9.30769	10.58461	7.81538	12.4923	9.83076	14.55384	8.72307	12.61538	6.33846	12	5.46153	13.87692	6.61538	18.44615	8.6	17.93846	9.73846	16.10769	11.27692	13	12.27692																						
FG_TA22_R	16.07692	13.53846	17.0923	7.8	13.35384	4.90769	11.61538	4.4	11.2	4.95384	11.92307	5.44615	12.12307	6.24615	13.26153	8.87692	9.2923	9.64615	7.93846	7.90769	5.87692	9.4923	4.03076	8.12307	6.24615	6.12307	7.01538	5.30769	5.10769	6.16923	0.6	7.4	0.76923	8.70769	2.2923	10.55384	5.13846	12.06153																						
FG_TA23_L	2.64615	12.18461	2.18461	5.98461	6.27692	3.78461	8.12307	3.53846	8.52307	4.23076	7.58461	4.6	7.21538	5.33846	5.8	7.75384	9.55384	9	11.26153	7.70769	12.96923	9.52307	15.0923	8.52307	13.21538	6.03076	12.55384	4.87692	14.4923	6.07692	18.93846	8.01538	18.23076	9.36923	16.2923	11.06153	13.26153	12.07692																						
FG_TA23_R	15.67692	12.06153	18.12307	6.23076	14.35384	3.15384	12.72307	2.66153	12.10769	3.13846	12.92307	3.66153	13.03076	4.4923	13.90769	7.2	10.0923	7.70769	8.55384	6.16923	6.52307	7.58461	4.83076	6.24615	6.8923	4.16923	8.03076	3.24615	5.90769	4	1.4923	5.12307	1.81538	6.58461	3.23076	8.52307	5.81538	10.07692																						
FG_TA24_L	2.92307	12.15384	2.67692	6.38461	6.47692	4.06153	8.26153	3.92307	8.64615	4.52307	7.72307	4.81538	7.38461	5.58461	5.96923	7.92307	9.47692	9.13846	11.26153	7.83076	12.93846	9.83076	15.01538	8.78461	13.15384	6.6	12.66153	5.55384	14.13846	6.64615	18.50769	8.92307	17.78461	10.10769	16.32307	11.43076	13.33846	12.43076																						
FG_TA24_R	16.21538	11.61538	17.66153	5.70769	14.24615	2.93846	12.50769	2.4	11.8923	3	12.75384	3.36923	12.90769	4.24615	13.8923	6.81538	10.15384	7.4	8.6923	5.81538	6.66153	7.38461	4.95384	6.16923	6.90769	4.33846	7.81538	3.36923	6.03076	4.30769	1.67692	5.83076	1.95384	6.98461	3.16923	8.73846	5.8923	9.95384																										
FG_TA25_L	2.4	11.35384	2.6	5.56923	6.66153	3.26153	8.50769	3.21538	8.86153	3.98461	7.90769	4.18461	7.43076	5	5.92307	7.32307	9.46153	8.73846	11.03076	7.35384	12.66153	9.2923	14.61538	8.38461	13.07692	6.0923	12.67692	5.0923	13.95384	6.16923	18.36923	8.21538	17.84615	9.47692	16.07692	11.01538	12.95384	11.96923																										
FG_TA25_R	15.66153	12.76923	17.27692	7.07692	14.23076	3.50769	12.67692	2.83076	12.15384	3.32307	12.75384	3.93846	12.76923	4.83076	13.4	7.6	9.55384	7.70769	8.56923	5.73846	6.32307	7.03076	4.96923	5.36923	7.2923	3.90769	8.10769	3.12307	6.33846	3.56923	1.84615	3.93846	1.83076	5.43076	2.8	7.36923	5.33846	9.4923																										
FG_TA26_L	3.96923	11.27692	4.16923	6.13846	7.4923	4.12307	9.15384	3.95384	9.43076	4.6	8.6	4.86153	8.21538	5.4923	7.06153	7.47692	10.43076	8.8	11.81538	7.41538	13.61538	9.38461	15.2923	8.36923	13.66153	6.41538	13.2	5.50769	14.6	6.52307	18.38461	8.27692	17.92307	9.47692	16.30769	10.93846	13.64615	11.72307																										
FG_TA26_R	15.75384	13.16923	17.01538	7.98461	14.04615	5.26153	12.6923	4.67692	12.18461	5.13846	12.8	5.6	12.92307	6.32307	13.56923	8.67692	9.86153	9.03076	8.87692	7.38461	6.73846	8.78461	5.44615	7.2923	7.4	5.87692	8.2	5.16923	6.56923	5.75384	2.70769	6.56923	2.73846	7.76923	3.90769	9.53846	6	10.87692																										
FG_TA29_L	3.21538	11.95384	2.76923	6.06153	6.63076	3.63076	8.43076	3.36923	8.90769	4.24615	7.98461	4.4	7.63076	5.2	6.30769	7.6	10.2	8.61538	11.56923	7.21538	13.4	8.95384	15.41538	7.55384	13.67692	5.66153	12.56923	4.75384	14.4923	5.6923	18.78461	7.2923	18.2923	8.50769	16.56923	10.2	13.87692	11.2923																										
FG_TA29_R	16.83076	12.75384	17.53846	7.24615	13.46153	4.36923	11.83076	4	11.15384	4.67692	12.03076	5	12.27692	5.84615	13.52307	8.2923	9.52307	9.23076	8.32307	7.83076	6.50769	9.44615	4.63076	7.98461	6.32307	6.26153	7.30769	5.44615	5.52307	6.4	1.83076	7.30769	2.01538	8.95384	3.46153	10.61538	6	11.83076																										
FG_WA05_L	2.96675	14.23092	2.74464	8.51951	6.61571	5.98111	8.39259	5.82246	8.78922	6.53638	7.80559	6.79023	7.48829	7.64694	6.26668	9.97909	9.75698	11.23243	11.42281	9.9315	12.99345	11.62906	14.83379	10.2964	13.26315	8.32913	12.77134	7.15512	14.07227	8.20221	18.54621	10.53437	17.89574	11.61319	16.26164	13.16796	13.72324	14.27852																										
FG_WA05_R	16.34097	13.18383	18.03853	8.01183	14.00881	4.74364	12.31125	4.33115	11.80357	4.87056	12.67615	5.36237	12.8348	6.20322	13.81843	8.74162	10.32813	9.5666	8.72576	8.20221	6.91715	9.72525	5.34651	8.15462	7.12339	6.36187	7.72626	5.40997	6.23495	6.23495	1.96726	7.83732	2.25283	9.26517	3.72828	10.8834	6.06043	12.23193																										
FG_WA14_L	3.69655	13.85016	2.2211	8.78922	4.94988	5.82246	6.47292	5.33064	6.91715	5.94938	6.17149	6.37773	5.98111	7.13926	5.34651	9.36036	8.932	9.6142	10.10601	8.09116	12.23193	9.16998	13.56459	7.7104	11.48627	6.40946	10.80408	5.66381	12.40644	6.26668	16.69	6.86955	16.19818	8.26567	16.27751	12.23193	13.07277	12.1526																										
FG_WA18_L	4.10904	12.75547	3.72828	6.83782	7.64694	4.63258	9.28103	4.47393	9.58247	5.10853	8.6623	5.37824	8.28154	6.06043	7.10753	8.47192	11.10551	9.5666	12.53336	8.31327	14.18333	9.97909	16.16645	8.83681	14.31025	6.94888	13.75497	5.93351	15.61118	7.09166	19.67262	8.51951	19.10148	9.72525	17.3722	11.12138	14.91312	12.69201																										
FG_WA18_R	17.3246	13.43767	17.65777	7.63107	13.88189	5.47343	12.56509	5.29891	12.02568	5.80659	12.75547	6.17149	13.02518	6.86955	14.16746	9.26517	9.86804	10.20121	8.91614	8.86854	7.10753	10.5661	5.18786	9.37622	6.83782	7.64694	7.72626	6.53638	5.87005	7.7104	2.18937	8.72576	2.60186	10.13774	3.8076	11.74011	6.52052	12.85066																										
FG_WA19_L	3.63309	14.19919	2.5384	9.05892	5.17199	6.21908	6.79023	5.72727	7.25031	6.23495	6.58398	6.69503	6.29841	7.48829	5.7114	9.66179	9.50314	9.99496	10.42332	8.6147	12.37471	9.8839	13.97708	8.32913	12.10501	6.99647	11.43868	6.17149	12.89826	6.98061	17.07076	7.83732	16.56308	8.85268	15.43666	10.58197	13.07277	12.2002																										
FG_WA24_L	4.01385	13.51699	2.36388	8.01183	5.53689	5.63208	6.99647	5.0768	7.52002	5.66381	6.6633	6.17149	6.50465	6.93301	5.83832	9.20171	9.43968	9.63006	10.70889	8.12289	12.5175	9.39209	14.05641	8.07529	12.12087	6.50465	11.34349	5.77486	13.27902	6.53638	16.73759	7.0282	16.46789	8.55124	15.23042	10.75648	13.26315	11.97809																										
FG_WA24_R	15.65877	14.11987	16.30924	8.59884	12.69201	6.47292	11.21657	6.10803	10.72475	6.63157	11.47041	7.05993	11.75598	7.82145	12.72374	9.9315	9.07479	11.01032	7.82145	9.69352	6.15562	11.21657	4.60085	10.10601	5.99697	8.45605	6.93301	7.58348	5.1244	8.6147	2.07831	9.51901	2.26869	10.931	3.60136	12.27952	5.99697	13.4694																										
FG_WA25_L	2.95089	14.13573	1.69755	8.75749	4.94988	6.31427	6.61571	5.90178	7.18685	6.50465	6.33014	6.86955	6.10803	7.61521	5.18786	9.83631	8.77335	10.50264	10.2488	9.15411	11.96222	10.45505	13.65978	9.15411	11.72425	7.56761	11.08965	6.72676	12.73961	7.55175	16.56308	8.345	16.07126	9.75698	14.75447	11.26416	12.1526	12.70788																										
FG_WA25_R	15.59531	13.54872	16.43616	8.42432	12.99345	5.72727	11.64492	5.34651	11.01032	5.87005	11.75598	6.18735	11.97809	7.0282	12.94585	9.28103	9.34449	9.99496	7.91664	8.6623	6.29841	10.09015	4.64845	8.96373	6.55225	7.21858	7.0758	6.346	5.56862	7.01234	1.98312	7.90078	2.33215	9.43968	3.76001	11.13724	5.87005	12.23193																										
FG_WA26_L	5.34651	12.07328	5.06094	6.99647	8.48778	4.91815	10.01082	4.82296	10.23294	5.48929	9.43968	5.72727	9.05892	6.31427	7.88491	8.36086	11.42281	9.58247	12.50163	8.39259	14.04054	10.05842	15.67464	9.13825	14.05641	7.23445	13.62805	6.31427	15.00831	7.23445	18.62553	9.09065	18.21304	10.12188	16.57894	11.48627	14.07227	12.32712																										
FG_WA26_R	14.94485	13.16796	16.27751	8.09116	13.32661	5.28305	11.86703	4.77537	11.40695	5.33064	12.04155	5.87005	12.2002	6.53638	12.89826	8.86854	9.26517	9.2493	8.45605	7.7104	6.48879	9.10652	5.20372	8.10702	7.25031	6.28254	7.90078	5.3941	6.29841	6.12389	2.57013	7.05993	2.72878	8.28154	4.01385	10.04255	6.45706	11.53387																										
FG_WA28_L	3.28405	13.7867	2.8081	8.24981	5.88592	5.72727	7.72626	5.47343	8.23394	6.10803	7.3931	6.48879	7.04407	7.21858	6.0287	9.39209	9.58247	10.37572	11.26416	9.10652	13.04104	10.78821	14.86552	9.42382	13.39007	7.77386	12.43817	6.58398	14.11987	7.78972	18.10199	8.99546	17.57844	10.66129	16.0078	12.31125	13.31075	13.40594																										
FG_WA48_L	4.4898	13.92949	3.47444	8.83681	7.18685	6.15562	8.932	5.94938	9.55074	6.69503	8.6147	6.79023	8.26567	7.50415	7.20272	9.77285	10.96273	10.70889	12.1526	9.42382	13.80257	10.99446	15.59531	9.80458	13.92949	8.0277	13.18383	7.18685	14.88139	8.12289	18.24477	9.51901	17.67363	10.69302	16.35683	12.23193	14.18333	13.21556																										
FG_WA48_R	16.0554	12.16847	17.15009	6.77436	13.80257	4.23596	12.4699	3.93452	11.81944	4.4422	12.58096	4.8071	12.77134	5.53689	13.59632	7.88491	9.9315	8.64643	8.74162	7.15512	6.85369	8.6623	5.15613	7.29791	7.09166	5.69554	7.9801	4.90229	6.23495	5.7114	2.2211	6.42533	2.25283	8.15462	4.06144	9.66179	6.6633	11.23243																										
FG_WA53_R	15.48426	14.104	16.49962	8.91614	13.70738	6.0763	12.13674	5.7114	11.61319	6.23495	12.39058	6.7109	12.59682	7.37723	13.40594	9.63006	9.64593	10.15361	8.69403	8.86854	6.69503	10.23294	5.3941	9.07479	7.20272	7.47242	8.01183	6.61571	6.90128	6.94888	2.79224	9.05892	2.60186	10.64543	4.33115	11.15311	6.37773	12.35885																										
LG_AC01_L	4.7876	12.78714	3.92401	7.1511	6.87839	5.56028	8.4389	5.24212	8.92373	5.78754	8.09044	6.09055	7.83288	6.77233	6.90869	8.74192	9.68126	9.5146	11.49934	8.51466	13.0447	9.78731	14.84763	8.51466	13.075	7.1208	12.34777	6.27236	13.93859	6.99959	17.58989	7.86318	17.57474	9.24189	16.22634	10.86301	13.60527	11.95385																										
LG_AC01_R	15.21124	13.45377	17.78685	10.12063	15.05974	5.9845	13.62043	5.13606	13.0144	5.52998	13.68103	6.06025	13.65073	6.81779	13.99919	9.01463	10.90846	8.98433	9.81761	7.40866	7.92378	8.3177	6.68143	6.63598	8.74192	5.75724	9.59035	5.21182	7.87833	5.52998	3.83311	5.59058	4.01492	6.65113	4.7573	8.54496	6.92384	10.34789																										
LG_AC02_L	3.07558	12.37807	3.07558	7.1814	6.66628	5.51483	8.4389	5.52998	8.74192	6.15116	7.81773	6.40872	7.43896	6.95414	6.30266	8.83282	9.18129	10.09033	10.84786	9.06008	12.30232	10.86301	14.28705	9.96912	12.90835	8.02984	12.28717	7.02989	13.89314	8.36315	17.13538	9.75701	16.66571	11.02967	14.90823	12.42352	12.27202	12.99925																										
LG_AC02_R	15.3779	12.77199	16.5748	7.75713	13.45377	5.13606	11.86295	4.68154	11.33268	5.13606	12.13566	5.59058	12.31747	6.36327	13.02955	8.54496	9.69641	9.07523	8.51466	7.65107	6.74203	9.04493	5.07546	7.78743	6.93899	6.15116	7.63592	5.40878	5.78754	6.24206	2.4847	6.95414	2.68166	8.21164	3.83311	9.89337	6.19661	11.05997																										
LG_AC03_L	3.72705	12.18111	2.89377	7.71167	5.87845	5.9845	7.42381	5.78754	7.69652	6.42387	6.83294	6.60568	6.56022	7.25715	5.56028	9.06008	8.57526	10.16608	10.28728	9.4843	11.42358	10.6812	13.1053	9.75701	12.07506	8.4086	10.96906	7.0905	12.62048	8.33285	16.01423	9.5449	15.48395	10.6509	14.05979	11.8478	11.72659	12.57503																										
LG_AC03_R	13.36286	13.12045	14.86278	8.68131	12.43868	6.16631	11.24177	5.48453	10.66605	5.83299	11.33268	6.30266	11.34783	7.02989	11.72659	9.18129	8.48436	9.27219	7.10565	8.02984	5.72694	8.78737	4.42398	7.40866	5.86329	6.43902	7.2117	5.48453	5.27242	6.24206	1.98473	6.28751	2.04533	7.60562	2.87862	9.12068	4.86335	10.52969																										
LG_AC04_L	3.22708	11.7872	3.28769	6.0754	6.96929	4.31793	8.71162	4.31793	8.93888	5.04516	8.02984	5.28757	7.59047	6.06025	6.36327	7.92378	9.49945	9.37824	11.40843	8.2571	12.75684	10.06002	14.93853	9.25704	13.49922	7.1208	12.54473	6.13601	14.46886	7.39351	18.48378	9.37824	17.802	10.49939	16.04453	11.89325	12.93865	12.48413																										
LG_AC04_R	15.96878	12.52958	16.68086	6.93899	13.1356	4.63609	11.68114	4.27248	11.16602	4.7876	11.95385	5.24212	12.15081	6.09055	13.1356	8.27225	9.87822	9.04493	8.10559	7.59047	6.49962	9.15098	4.56034	8.02984	6.36327	6.13601	7.40866	5.34817	5.31787	6.33296	1.1969	7.42381	1.49991	8.69647	2.98467	10.33274	5.96935	11.51449																										
LG_AC05_L	1.74232	11.57509	1.98473	6.75718	5.16637	5.13606	6.84809	5.18152	7.22685	5.86329	6.36327	5.90875	5.90875	6.57538	4.6967	8.2874	7.71167	9.83276	9.21159	8.93888	10.48424	10.7418	12.52958	10.19638	10.92361	7.98439	10.57515	7.04505	12.07506	8.2571	15.2567	10.12063	14.68097	11.39328	13.0447	12.39322	10.52969	12.77199																										
LG_AC05_R	14.37796	11.48418	15.39305	6.39357	12.28717	4.42398	10.80241	3.98461	10.21153	4.45428	11.01451	4.83305	11.24177	5.59058	12.21142	7.63592	9.02978	8.48436	7.86318	7.02989	6.10571	8.74192	4.45428	7.60562	6.52992	5.96935	6.86324	5.15121	5.39362	5.96935	1.78777	7.46926	2.22714	8.4389	3.37859	9.86307	5.84814	10.72665																										
LG_AC06_L	3.6513	11.8478	3.09073	7.13595	5.40878	5.18152	6.84809	4.727	7.19655	5.18152	6.51477	5.62088	6.30266	6.25721	5.60573	8.15104	8.65101	8.63586	9.83276	7.40866	11.34783	8.52981	12.60533	7.40866	10.99936	6.12086	10.39334	5.34817	11.8175	6.06025	14.84763	6.46932	14.92338	7.77228	13.81738	9.22674	11.69629	10.43879																										
LG_AC06_R	14.51431	12.27202	15.3779	7.71167	13.09015	5.46938	11.74175	5.03001	11.31753	5.40878	11.9084	5.86329	12.09021	6.54507	12.72654	8.42375	9.59035	8.83282	8.49951	7.59047	6.93899	8.74192	5.75724	7.62077	7.30261	6.30266	7.98439	5.60573	6.49962	6.27236	3.27253	6.93899	3.46949	7.93893	4.48459	9.37824	6.54507	10.60545																										
LG_AC07_L	2.66651	12.63563	2.62106	7.01474	6.18146	5.43908	7.99954	5.24212	8.348	5.9239	7.45411	6.16631	7.07535	6.86324	6.06025	8.96918	9.01463	10.12063	10.7418	9.18129	12.04476	10.6509	14.10525	9.6055	12.31747	7.68137	11.62054	6.72688	13.30226	7.75713	17.48384	9.4843	16.98387	10.66605	15.287	12.02961	12.60533	12.83259																										
LG_AC07_R	14.01434	11.8781	16.5445	7.33291	13.86284	4.31793	12.33262	3.621	11.74175	4.04522	12.48413	4.59064	12.54473	5.31787	13.02955	7.84803	9.5752	8.07529	8.36315	6.63598	6.71173	7.71167	5.13606	6.18146	7.36321	4.8179	8.2268	4.09067	6.40872	4.62094	2.13624	5.18152	2.27259	6.49962	3.34829	8.21164	5.72694	9.66611																										
LG_AC08_L	2.16654	12.60533	1.84837	6.96929	5.33302	4.51489	7.13595	4.27248	7.54502	4.93911	6.63598	5.31787	6.27236	6.0148	5.31787	8.4086	8.45406	9.21159	10.43879	7.99954	12.07506	9.4843	14.07494	8.2268	12.39322	6.39357	11.42358	5.34817	13.36286	6.45417	17.55959	8.07529	17.05962	9.15098	15.30215	10.7418	12.22657	11.74175																										
LG_AC08_R	16.83236	12.84774	17.99896	7.39351	14.63552	4.39368	12.9841	3.87856	12.43868	4.36338	13.19621	4.95426	13.36286	5.74209	14.1204	8.2874	10.60545	8.81767	8.92373	7.242	7.1814	8.60556	5.34817	7.1208	7.42381	5.49968	8.33285	4.62094	6.27236	5.45423	2.01503	6.59053	2.40895	7.81773	3.84826	9.5146	6.62083	10.84786																										
LG_AC09_L	3.5301	10.46909	3.621	5.09061	7.22685	3.34829	8.99948	3.28769	9.19644	3.90886	8.36315	4.10582	8.01469	4.74215	6.81779	6.78748	10.01457	8.15104	11.63569	7.04505	13.15076	8.77222	15.12034	7.57532	13.40832	5.78754	12.90835	4.9088	14.54461	6.02995	18.60499	7.92378	17.90806	8.87827	16.21119	10.30243	13.31741	10.98421																										
LG_AC09_R	14.92338	11.72659	16.39299	6.40872	13.1053	3.87856	11.52964	3.43919	11.10542	3.90886	11.8175	4.36338	11.96901	5.07546	12.74169	7.30261	9.19644	7.98439	7.93893	6.51477	6.06025	7.92378	4.48459	6.51477	6.15116	4.99971	7.19655	4.31793	5.22697	5.01486	1.2878	5.93905	1.72717	7.02989	2.95437	8.80252	5.52998	10.06002																										
LG_AC10_L	4.71185	12.65078	3.06043	7.63592	5.93905	4.83305	7.57532	4.30278	8.01469	4.92395	7.1511	5.43908	7.01474	6.12086	6.42387	8.3177	9.36309	8.77222	11.21147	7.39351	12.99925	8.60556	14.48401	6.98444	12.66593	5.66634	11.66599	4.8785	13.43862	5.56028	17.51414	6.18146	17.37779	7.69652	15.84757	9.454	13.48407	10.80241																										
LG_AC10_R	14.16585	13.1053	16.05968	8.04499	12.9538	5.31787	11.65084	4.80275	11.13572	5.24212	11.7569	5.81784	11.9084	6.52992	12.52958	8.74192	9.30249	9.22674	7.83288	7.84803	6.09055	9.16614	4.54519	7.71167	6.54507	6.21176	7.22685	5.46938	5.30272	6.24206	1.53021	7.31776	1.93928	8.45406	3.15133	10.04487	5.34817	11.25692																										
LG_AC12_L	4.24218	12.42352	2.86347	7.1814	6.31781	5.06031	7.92378	4.8482	8.39345	5.48453	7.45411	5.83299	7.16625	6.51477	6.16631	8.62071	9.24189	9.5449	10.86301	8.46921	12.24172	10.01457	14.1507	8.99948	12.49928	7.1208	12.01446	6.18146	13.49922	7.242	17.12022	8.83282	16.55965	9.72671	15.3173	10.84786	12.22657	11.92355																										
LG_AC13_L	4.16642	12.78714	2.89377	7.40866	5.78754	5.10576	7.34806	4.63609	7.78743	5.18152	6.92384	5.63604	6.75718	6.30266	5.9239	8.51466	9.4237	9.04493	10.75695	7.69652	12.46898	8.99948	14.181	7.71167	12.31747	6.18146	11.7569	5.27242	13.33256	6.16631	17.43839	7.04505	16.92327	8.07529	15.62031	9.71156	13.18106	10.99936																										
LG_AC13_R	14.60522	13.0144	15.93847	7.74197	12.78714	5.24212	11.37813	4.80275	10.84786	5.27242	11.62054	5.71179	11.7872	6.42387	12.66593	8.66616	9.07523	9.30249	7.78743	7.98439	6.12086	9.28734	4.42398	8.02984	6.19661	6.49962	6.86324	5.71179	5.28757	6.46932	1.65142	7.16625	1.92413	8.59041	3.12103	10.19638	5.56028	11.39328																										
LG_AC14_L	14.04464	12.65078	15.52941	7.242	12.55988	4.8179	11.15087	4.31793	10.7418	4.83305	11.30238	5.36332	11.39328	6.02995	12.12051	8.18134	8.60556	8.60556	7.30261	7.2117	5.74209	8.39345	4.04522	7.04505	5.96935	5.57543	6.81779	4.9088	4.83305	5.63604	1.09084	6.31781	1.43931	7.34806	2.53015	9.09038	5.34817	10.24183																										
LG_AC14_R	3.95431	13.16591	3.15133	7.77228	5.96935	5.65119	7.48441	5.24212	7.87833	5.80269	7.1208	6.33296	6.98444	6.93899	6.22691	8.99948	9.66611	9.6055	10.99936	8.3177	12.59018	9.5752	14.43856	8.30255	12.36292	6.72688	11.69629	6.0451	13.65073	6.81779	17.48384	7.48441	17.21113	8.83282	15.81727	10.46909	13.25681	11.74175																										
LG_AC15_L	3.46949	12.78714	2.96952	7.2117	6.57538	4.7876	8.30255	4.51489	8.98433	5.21182	8.01469	5.43908	7.60562	6.13601	6.54507	8.51466	9.89337	9.34794	11.51449	8.15104	13.24166	9.66611	15.21124	8.39345	13.15076	6.48447	12.34777	5.65119	14.3022	6.59053	18.60499	7.74197	18.18077	9.27219	16.33239	10.78725	13.22651	11.9387																										
LG_AC15_R	16.6354	13.30226	16.98387	7.63592	13.075	5.27242	11.45388	4.96941	10.98421	5.59058	11.8781	5.93905	12.09021	6.63598	13.40832	9.01463	9.89337	9.95397	8.2874	8.84797	6.71173	10.39334	4.74215	9.12068	6.56022	7.22685	7.37836	6.25721	5.49968	7.2117	1.45446	8.72677	1.84837	10.10548	3.5604	11.55994	6.60568	12.49928																										
LG_AC16_L	3.51494	13.62043	2.83317	7.83288	6.12086	5.59058	7.83288	5.33302	8.30255	6.0754	7.42381	6.27236	7.1511	7.02989	6.25721	9.18129	9.27219	10.12063	11.12057	8.81767	12.68109	10.39334	14.75672	9.07523	12.71139	7.242	12.05991	6.37842	13.90829	7.33291	18.02926	8.66616	17.54444	9.89337	16.19604	11.60539	13.28711	12.77199																										
LG_AC16_R	14.89308	13.51437	15.80212	7.95408	12.59018	5.24212	10.93876	4.9088	10.37819	5.42393	11.16602	5.78754	11.34783	6.56022	12.31747	8.96918	8.86312	9.62066	7.2723	8.24195	5.65119	9.66611	3.77251	8.19649	5.78754	6.57538	6.42387	5.84814	4.62094	6.71173	0.87873	7.57532	1.16659	8.96918	2.34835	10.6812	5.19667	12.05991																										
LG_AC17_L	4.59064	12.71139	3.54525	7.43896	6.54507	5.04516	8.06014	4.66639	8.57526	5.19667	7.71167	5.57543	7.51472	6.34812	6.74203	8.49951	10.12063	9.06008	11.27208	7.66622	12.9235	9.09038	14.62037	7.86318	12.66593	6.25721	12.16596	5.34817	13.87799	6.28751	17.69595	7.07535	17.42324	8.2874	16.15058	10.04487	13.37802	11.27208																										
LG_AC17_R	14.62037	12.42352	15.93847	7.1814	12.78714	4.57549	11.37813	4.13612	10.90846	4.56034	11.62054	5.04516	11.71144	5.74209	12.52958	8.02984	9.01463	8.63586	8.04499	7.1208	6.31781	8.57526	4.68154	7.242	6.57538	5.74209	7.0905	4.83305	5.43908	5.69664	1.75747	6.62083	2.01503	7.81773	3.24223	9.49945	5.93905	10.83271																										
