ID	Generation	male.no	Side	Pop.	individual	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	RawCoord19	RawCoord20	RawCoord21	RawCoord22	RawCoord23	RawCoord24	RawCoord25	RawCoord26	RawCoord27	RawCoord28	RawCoord29	RawCoord30	RawCoord31	RawCoord32	RawCoord33	RawCoord34	RawCoord35	RawCoord36	RawCoord37	RawCoord38	Centroid.Size	Log.Centroid.Size	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30	ProcCoord31	ProcCoord32	ProcCoord33	ProcCoord34	ProcCoord35	ProcCoord36	ProcCoord37	ProcCoord38	CPN	TN	ICD	CIPD	DF	stCPN	stTN	stICD	stCIPD	stDF
LG_TA28_R	LG	28	R	TA	LG_TA28	14.32352	11.72058	15.61764	6.04411	12.69117	4.0147	11.14705	3.5147	10.69117	4.0	11.2647	4.45588	11.45588	5.13235	12.30882	7.5	9.02941	8.0	7.72058	6.66176	6.10294	7.98529	4.57352	6.67647	6.35294	5.20588	7.04411	4.48529	5.52941	5.10294	1.91176	6.17647	2.04411	7.25	3.33823	8.82352	5.72058	10.0147	19.696905671630386	2.980461550900693	-0.27954289598455695	0.29145263368238544	-0.3690709931257689	0.009622726829317862	-0.22952323743717945	-0.10551457869397537	-0.15348036135615423	-0.13735662173697086	-0.12834887170883935	-0.1147198077151718	-0.15545928180448104	-0.08921768863049222	-0.1622731168923286	-0.054164820874773735	-0.1954216363963799	0.06928528538950036	-0.02729921710885529	0.08071474584690684	0.03328495974202937	0.0074320102061347405	0.12077590741073056	0.06757997556330582	0.1926557710712717	-0.005144302045998535	0.0963546847461301	-0.07205506789628634	0.058314549929244106	-0.10560660306741894	0.13761108847024733	-0.0807493083031974	0.32528438781114005	-0.04173363263077693	0.32312468318072973	0.013176917549708247	0.26428210843037975	0.09830682265555643	0.14873147102264275	0.1686913138722459	6.0	3.2	166.04	19.74	3.79	-0.177838	0.532631	-0.300064	-0.562767	-0.610803
LG_TA29_L	LG	29	L	TA	LG_TA29	4.07352	11.04411	3.58823	6.27941	6.86764	4.39705	8.02941	4.16176	8.48529	4.67647	7.79411	4.98529	7.45588	5.67647	6.48529	7.57352	9.52941	8.41176	10.83823	7.17647	12.29411	8.64705	14.14705	7.54411	12.38235	6.0147	11.79411	5.23529	13.25	6.0147	16.79411	6.88235	16.7647	8.22058	15.20588	9.82352	12.73529	10.75	18.928870420990318	2.9406882920721142	-0.2970182546089711	0.26541342015401764	-0.36417759247017495	0.0212818561990865	-0.20977130154478058	-0.10565612983743541	-0.1512551347059122	-0.12813121916820908	-0.12297336844589832	-0.10530217965289725	-0.15629463685144324	-0.08313161537438105	-0.16785009198670373	-0.04413417821245195	-0.20178081058354	0.06329140598291655	-0.03572272229909394	0.08025027568446	0.021657627695048393	0.004362960278996885	0.11047032137328539	0.06823239686639249	0.19735971264103674	-0.005532763421495418	0.09194427440028892	-0.06976972385928315	0.0544301083694179	-0.1052335000049501	0.13717619305449852	-0.07738762765413933	0.3295489765222274	-0.06326324336815703	0.33974621594106114	0.006747015418264973	0.2725790580851216	0.10398249563440429	0.15193142541453175	0.1739803543348601	5.0	3.0	171.3	16.84	4.31	-0.966742	0.3521681	-0.248284	-0.96174	1.4535772
LG_TA29_R	LG	29	R	TA	LG_TA29	15.10294	11.89705	16.07352	6.85294	13.17647	4.88235	11.95588	4.47058	11.47058	4.86764	12.04411	5.35294	12.14705	6.05882	12.94117	8.10294	9.7647	8.55882	8.66176	7.22058	6.97058	8.45588	5.38235	7.17647	7.30882	5.79411	7.91176	5.08823	6.39705	5.70588	2.54411	6.55882	2.79411	7.63235	3.94117	9.29411	6.47058	10.5	19.199082839664094	2.954862509125277	-0.2963324850973828	0.2698934223017778	-0.36298747920200775	0.010662261403853443	-0.21862659821048752	-0.10113304006847784	-0.1564522601433157	-0.12646243636910998	-0.12993999532381945	-0.10736202003745382	-0.15822077021953102	-0.08028686093010533	-0.16131638942006266	-0.04324480081387439	-0.19606469388389897	0.06562052352670082	-0.029389328617588716	0.0791532162143596	0.02369154732915642	0.006015578384692664	0.11560831575419189	0.06484609313513384	0.19410934223899398	-0.006785195992388977	0.0894887119965351	-0.07251332297093122	0.05586107660483871	-0.1072948984451511	0.13662707294240894	-0.0800225208621976	0.3397440425851905	-0.04800967721957603	0.33018388730957604	0.008632281504964548	0.2758485591319499	0.09873288728615269	0.14816744422525305	0.16955850995163174	5.0	3.0	171.3	16.84	4.31	-0.966742	0.3521681	-0.248284	-0.96174	1.4535772
LG_TA30_L	LG	30	L	TA	LG_TA30	3.20588	10.55882	3.48529	5.35294	7.04411	3.86764	8.55882	3.92647	8.88235	4.54411	8.05882	4.7647	7.69117	5.30882	6.41176	7.04411	9.16176	8.35294	10.79411	7.45588	12.22058	9.20588	13.95588	8.2647	12.55882	6.58823	12.23529	5.72058	13.48529	6.79411	16.5	8.11764	16.20588	9.45588	14.64705	10.63235	12.14705	11.23529	19.20447077465832	2.955143104774507	-0.29798849409228334	0.28497129129382004	-0.37149142868938906	0.02349940483450437	-0.22085234915824084	-0.10943518540878172	-0.14515049724947884	-0.1319336167140523	-0.11883691070747993	-0.10689214400174432	-0.1557599682769391	-0.08220522938882535	-0.1647708751011765	-0.0491975938915199	-0.19878457069062117	0.05785908467472886	-0.04117304760128064	0.07631166862528155	0.02430011921450138	0.00469122088730257	0.12399559655696009	0.06709731094106579	0.19382015073287465	-0.008417320759742213	0.09679737745388513	-0.06770412874810325	0.06628025480640765	-0.10507730125042733	0.14594731230746003	-0.07308195545772231	0.3168707937575619	-0.05832177156582509	0.32478268112069336	0.012613605166921879	0.26761433841535504	0.0967830873871517	0.15439951720118944	0.168439573375967	7.0	3.6	142.5	23.14	3.96	0.6110649	0.8935569	-0.531791	-0.095005	0.0640902
LG_TA30_R	LG	30	R	TA	LG_TA30	14.75	11.73529	15.66176	6.55882	12.72058	4.19117	11.36764	3.80882	10.89705	4.22058	11.54411	4.67647	11.75	5.35294	12.57352	7.47058	9.41176	7.98529	8.13235	6.64705	6.27941	8.0	4.91176	6.73529	6.63235	5.35294	7.20588	4.67647	5.77941	5.36764	2.5	6.05882	2.61764	7.23529	3.73529	8.7647	6.16176	10.04411	19.17539599798192	2.953627998825312	-0.2968083758087373	0.29202779567929205	-0.36416542901019217	0.02617346410204177	-0.22021468906583297	-0.1083396918944802	-0.15127466791476674	-0.13343945244347113	-0.1252038282282673	-0.11381633142737514	-0.15712704124094284	-0.08760876630674225	-0.16523973722834728	-0.051615146697307095	-0.19994916184503483	0.06174924689180132	-0.0334326438795914	0.0763804457059385	0.02799776257084565	0.0018237209701031844	0.1296095256498457	0.06510254102790383	0.19592725682388773	-0.0059669323151082115	0.10107360323302794	-0.07129395223365645	0.06861841897313692	-0.10429427806843769	0.14551795030582898	-0.07381149018285245	0.31885094612813586	-0.050442117686588135	0.3172452822613588	0.011233029006113726	0.2649597991354034	0.09511860380972825	0.14361502914024127	0.17101931206309576	7.0	3.6	142.5	23.14	3.96	0.6110649	0.8935569	-0.531791	-0.095005	0.0640902
LG_TA31_L	LG	31	L	TA	LG_TA31	4.36764	10.85294	3.91176	5.54411	7.33823	3.72058	8.80882	3.54411	9.20588	4.08823	8.5	4.41176	8.10294	5.05882	7.05882	7.0	10.16176	8.10294	11.55882	6.95588	13.05882	8.45588	14.89705	7.52941	13.20588	5.61764	12.60294	4.70588	14.16176	5.67647	17.80882	7.27941	17.42647	8.29411	15.97058	9.70588	13.5	10.55882	19.824669930380868	2.9869271182211965	-0.2893476008871716	0.2777122594053806	-0.3686126665999157	0.02083541586078494	-0.21917754202617828	-0.10573052032558353	-0.14855571502176712	-0.13016337331238662	-0.12315795248884871	-0.10758202159790675	-0.15450264618158252	-0.08407954182150829	-0.16715608211577043	-0.047928621811219034	-0.19787232279899725	0.058954225246682805	-0.03307912453084484	0.08014084633913948	0.023534473319243424	0.008639183198657996	0.11353854026750301	0.06655319549850286	0.1942605385496446	0.001207541042853151	0.09042876410649385	-0.07496070931139978	0.05094694601299214	-0.11346463368913906	0.13818776528115456	-0.08228441449216209	0.3351527533396456	-0.04226708915802033	0.327155317979994	0.011857018362560465	0.2704737614119221	0.09703878941219558	0.15778279238248505	0.16552245115256967	5.0	1.6	116.88	20.28	4.13	-0.966742	-0.911072	-0.783994	-0.488475	0.7389839
LG_TA31_R	LG	31	R	TA	LG_TA31	14.25	11.58823	14.98529	5.77941	12.05882	3.97058	10.58823	3.67647	10.10294	4.10294	10.72058	4.60294	10.95588	5.33823	11.88235	7.36764	8.79411	8.16176	7.25	7.04411	5.79411	8.36764	4.08823	7.30882	5.92647	5.38235	6.55882	4.72058	4.94117	5.44117	1.38235	6.77941	1.66176	7.86764	3.02941	9.35294	5.23529	10.38235	19.730543992119905	2.9821678914800698	-0.2836057832905913	0.29092869181114384	-0.3620319123730737	0.0045688993651374216	-0.2280096429281813	-0.10719134452288587	-0.15627155557685365	-0.13246912193744836	-0.1288604610684058	-0.11451646777002891	-0.1563090324336233	-0.08500647879879454	-0.1628699239877459	-0.04641011929187263	-0.1948840436398255	0.06211259132523822	-0.034136863852493385	0.07991377072406168	0.03539119475808521	0.01275485140530999	0.11795857485114956	0.06881080159616218	0.19603900859211726	0.0034519855574098035	0.08998652491682171	-0.08012240438892622	0.05350256527886532	-0.10883947266624416	0.13987377284501104	-0.08421199544587651	0.3281276808759916	-0.042465301455281365	0.3218737776169781	0.01417900462430395	0.26382127380318504	0.0985290866119658	0.16040484561258953	0.16598302325662606	5.0	1.6	116.88	20.28	4.13	-0.966742	-0.911072	-0.783994	-0.488475	0.7389839
LG_TA32_L	LG	32	L	TA	LG_TA32	5.17647	10.94117	3.88235	5.86764	6.83823	3.95588	8.10294	3.64705	8.52941	4.19117	8.54411	4.23529	7.58823	5.14705	6.7647	7.05882	9.77941	7.7647	11.2647	6.60294	12.72058	7.88235	14.36764	6.85294	12.61764	5.29411	11.97058	4.5	13.54411	5.25	16.67647	5.82352	16.67647	7.29411	15.48529	8.82352	13.32352	9.95588	18.50903831038686	2.918259170097218	-0.27164195413236414	0.27856810512682156	-0.3712198129075507	0.013402525321104905	-0.22358098358401332	-0.10695828535152123	-0.15736911454875657	-0.1310651529778277	-0.1312124486109799	-0.10433513827407878	-0.13026893905838766	-0.10198783308059997	-0.17616373889245424	-0.047346305327497874	-0.2091278534831605	0.060367612620954775	-0.042795053078188205	0.08046552022834552	0.030164624588876743	0.00918113180283806	0.11605496365656591	0.06937051502524193	0.1985180109386246	0.004238480711209955	0.0951850204401052	-0.06922768805540122	0.055679344777249076	-0.108094619900103	0.14474222977212986	-0.07707984852940525	0.3166628316455403	-0.06472938851197113	0.3253242381945703	0.014314246885889975	0.2703136951731299	0.10361058031477767	0.1607349391090645	0.17730554197122125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
LG_TA32_R	LG	32	R	TA	LG_TA32	15.25	11.88235	16.44117	6.95588	13.66176	4.44117	12.38235	4.0	11.86764	4.42647	12.47058	4.83823	12.66176	5.5	13.38235	7.69117	10.11764	7.95588	8.77941	6.66176	7.25	7.80882	5.83823	6.60294	7.67647	5.23529	8.33823	4.5147	6.85294	5.08823	3.23529	6.05882	3.55882	6.98529	4.64705	8.52941	6.47058	9.77941	18.984990460103226	2.9436486911871014	-0.29556575075728814	0.2863172594133818	-0.3641754706293076	0.028194766023267218	-0.2207334755623427	-0.10758446624901445	-0.15384817175336563	-0.13234710403584699	-0.12622740842161778	-0.11048859683904241	-0.1575068870414594	-0.08807952216035406	-0.16679150257174669	-0.05298789454328699	-0.2021493478619535	0.06330251083414978	-0.029841456500023383	0.07337776649448607	0.03911508677436732	0.003607822910743977	0.12105804426289356	0.062224661570581194	0.19400426941699012	-0.0029847085781114086	0.09553764958104023	-0.07285530887386442	0.059814623415538254	-0.11003102845442135	0.13875196748364482	-0.08157768032914245	0.33049271385013446	-0.03475288446083388	0.31455564230353894	0.014452639143280196	0.25905688814152844	0.0970953537855084	0.16445258586942968	0.16511641434852006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
LG_TA33_L	LG	33	L	TA	LG_TA33	5.05882	10.70588	4.36764	5.86764	7.88235	4.02941	9.35294	3.83823	9.72058	4.36764	9.07352	4.64705	8.60294	5.35294	7.5147	7.20588	10.55882	8.19117	12.04411	7.11764	13.60294	8.66176	15.30882	7.83823	13.5	5.83823	13.05882	5.11764	14.61764	6.04411	18.16176	7.47058	17.66176	8.48529	16.36764	9.89705	14.07352	10.77941	19.41221343405012	2.965902426436684	-0.28738782806105256	0.2634723106268366	-0.3759998088181589	0.02766189116120772	-0.21959248249472002	-0.10396069799818135	-0.1477109226642277	-0.12994760705015262	-0.12331699411824702	-0.10739484522160625	-0.15277706436177804	-0.0861310503324	-0.16859478450770155	-0.04537558566817336	-0.2027372514372597	0.05999231796995347	-0.03857020490720685	0.0757014532955543	0.024226115858364275	0.005144520693178384	0.11985186074708912	0.06550558823288294	0.19653359026314446	0.005068239680267601	0.08326487836472762	-0.07544256951496041	0.053033051450005746	-0.10680096923256	0.14178851418342672	-0.07752271761950505	0.3360175399831017	-0.04517710348025891	0.32215383724682894	0.01145888313946579	0.272730670326606	0.09690631569588108	0.1670872829470566	0.16684162562257007	5.2	1.0	137.86	23.68	4.13	-0.808961	-1.452461	-0.577467	-0.020713	0.7389839
LG_TA33_R	LG	33	R	TA	LG_TA33	14.64705	11.98529	16.07352	7.05882	12.75	4.88235	11.60294	4.39705	11.17647	4.79411	11.75	5.25	11.94117	5.97058	12.80882	8.11764	9.55882	8.57352	8.36764	7.22058	6.55882	8.41176	4.97058	7.22058	7.10294	5.70588	7.88235	5.05882	6.0147	5.67647	2.42647	6.35294	2.58823	7.48529	3.61764	9.08823	5.83823	10.45588	19.30389148471419	2.960306706918316	-0.29040626340842557	0.26926868117093683	-0.37528892234769906	0.01735381770075764	-0.20808520114596224	-0.1028015912900769	-0.14975675696541715	-0.13049767324405676	-0.12678170126250332	-0.11088653092039058	-0.1554676689403155	-0.08599777194843132	-0.16375331000746177	-0.04825841840647912	-0.2038676677057565	0.06486455984279865	-0.03455144235628417	0.08119736460587887	0.02410331295490848	0.008471905207587858	0.12042815519455867	0.06610974721680254	0.20000034718711754	8.677336127975999E-4	0.08620891454812084	-0.07279238559448487	0.04440243402021763	-0.10455866098573266	0.14248441652092292	-0.07675254837894505	0.32981145797244704	-0.04974920862149831	0.32396761774515315	0.00925333791552084	0.2742422146895187	0.09456130685014927	0.1623100633068604	0.17034633526686524	5.2	1.0	137.86	23.68	4.13	-0.808961	-1.452461	-0.577467	-0.020713	0.7389839
LG_TA34_L	LG	34	L	TA	LG_TA34	4.35294	10.7647	4.16176	5.48529	7.47058	3.89705	8.97058	3.80882	9.30882	4.42647	8.61764	4.64705	8.17647	5.2647	7.13235	7.17647	9.88235	8.33823	11.54411	7.39705	12.85294	8.91176	14.41176	8.05882	13.10294	6.13235	12.67647	5.30882	13.92647	6.20588	17.55882	7.94117	17.05882	8.91176	15.44117	10.35294	12.83823	11.04411	19.20278742266149	2.955055446760011	-0.28176318751038826	0.28065758543169456	-0.3663450153455529	0.01877052953665098	-0.2230678011206727	-0.10784795334467495	-0.14913988544982315	-0.13358175615254195	-0.12341202907995845	-0.10743162756212929	-0.15492392418779322	-0.08655443679798525	-0.1682561032774462	-0.049330360467436836	-0.19343221126629287	0.06132613197409253	-0.03908046534181739	0.08048240781369996	0.030828548230371303	0.009698297047502942	0.1179509393880191	0.06702509030363428	0.18396958081272624	0.0021243875906980444	0.09099664313422387	-0.07583231617317651	0.05791571113709704	-0.11104982557237038	0.13332080369437246	-0.08384509276022636	0.3400204084476768	-0.048479619858106594	0.32875230705660263	0.007276736589078181	0.2681524887707996	0.10248471145461331	0.14751319190785606	0.17410711094698428	6.0	1.0	117.68	19.9	4.13	-0.177838	-1.452461	-0.776119	-0.540754	0.7389839
LG_TA34_R	LG	34	R	TA	LG_TA34	14.5147	11.95588	16.04411	6.70588	13.32352	4.19117	11.98529	3.60294	11.47058	3.98529	12.0147	4.42647	12.10294	5.10294	12.67647	7.54411	9.48529	7.69117	8.2647	6.25	6.57352	7.32352	5.35294	6.02941	7.19117	4.66176	7.88235	4.0147	6.38235	4.5	2.97058	4.77941	2.82352	6.14705	3.83823	7.91176	5.92647	9.38235	19.27753328754704	2.958940339479916	-0.2965266499105888	0.2935625407607601	-0.3669524565028453	0.018609776704689412	-0.22152707248539094	-0.10724012201657863	-0.15109157680447158	-0.13547977958300206	-0.1250386918440037	-0.11476239350098735	-0.1540284362656087	-0.09279720113124462	-0.1597597284099819	-0.057849312683811764	-0.1936650002033822	0.06781123764306769	-0.028341349478369096	0.08087433308612203	0.037427506750413925	0.00817890170642881	0.12334939956343252	0.06675585958800481	0.1888904025303848	0.0016845132040872526	0.09583953319996662	-0.07239525659693981	0.06107256222467941	-0.10714313236080386	0.13808409448547956	-0.07940957519390057	0.3146402805463345	-0.05909360502282744	0.31992546317409226	0.012101154725857016	0.2642769186388564	0.10192493914876302	0.15342480079100423	0.1746671215223154	6.0	1.0	117.68	19.9	4.13	-0.177838	-1.452461	-0.776119	-0.540754	0.7389839
LG_TA35_L	LG	35	L	TA	LG_TA35	3.89705	11.58823	3.79411	6.35294	7.13235	5.07352	8.57352	5.0	8.94117	5.60294	8.22058	5.80882	7.77941	6.39705	6.63235	8.10294	9.66176	9.36764	10.88235	8.42647	12.10294	9.91176	14.04411	9.2647	12.57352	7.33823	12.17647	6.54411	13.38235	7.44117	16.5	8.79411	16.16176	10.14705	14.54411	11.29411	12.35294	11.95588	18.459049340561222	2.915554729404158	-0.28747766462356833	0.28343618268464466	-0.3753124422045933	0.01357725815805455	-0.22236724974232985	-0.10539697208425358	-0.14878794342067153	-0.13192254840867196	-0.1202227691695664	-0.10645023988436213	-0.1543486288178542	-0.0844159660983651	-0.1679505909489329	-0.04695960334890186	-0.20055007727355992	0.05959135219789373	-0.023521361197631114	0.07743248003357298	0.02495513017570178	0.009382322899204428	0.11166570522362598	0.06717496087768578	0.20211975208107574	0.0030204248432723693	0.0955042369812794	-0.07370263474521266	0.062390911359651774	-0.10862820073175443	0.13907483415592117	-0.08110946994865342	0.3220848943896795	-0.060070962289798496	0.32585505276576426	0.015409481938060896	0.2600522143675784	0.10038919925911279	0.15683599589843022	0.1692429346484695	7.0	3.0	178.72	19.86	4.31	0.6110649	0.3521681	-0.175242	-0.546257	1.4535772
LG_TA35_R	LG	35	R	TA	LG_TA35	15.77941	11.04411	16.36764	6.13235	13.38235	4.07352	11.98529	3.7647	11.55882	4.20588	12.19117	4.57352	12.42647	5.25	13.33823	7.19117	10.2647	8.0147	9.0	6.83823	7.55882	8.2647	5.88235	7.36764	7.58823	5.60294	8.11764	4.85294	6.77941	5.52941	3.32352	7.04411	3.69117	8.04411	5.02941	9.39705	7.22058	10.25	18.7222844841671	2.929714498014489	-0.2894492220823556	0.28392660421733334	-0.3641876939344761	0.03040971776443556	-0.22525489342664456	-0.10463997684141982	-0.15440533342485502	-0.13335120554775615	-0.1280095013299971	-0.11390516926707378	-0.15805108184084643	-0.08890641607565106	-0.16442215699099927	-0.05117413197604121	-0.195164918729141	0.05921169163428538	-0.02591185215291336	0.07522022656301157	0.030236649855007892	0.0019778911520168217	0.11886600705113609	0.06428829228838945	0.1991905709088938	0.0020932802767697906	0.09360999272545126	-0.07567447605935479	0.05903633574409975	-0.1104702334359539	0.13556732081971984	-0.0867488062814325	0.33111612991570866	-0.03774557233867315	0.32065683731938005	0.018214452476126033	0.2622089570647489	0.10140942996505867	0.1543678525080855	0.16586440148592974	7.0	3.0	178.72	19.86	4.31	0.6110649	0.3521681	-0.175242	-0.546257	1.4535772
LG_WA01_L	LG	01	L	WA	LG_WA01	3.47741	11.50682	2.88043	6.28323	5.83549	4.55198	7.31302	4.31319	7.73091	4.99972	6.93991	5.08926	6.59664	5.83549	5.67132	7.62644	8.90995	8.68608	10.25316	7.61151	11.74561	8.90995	13.41716	7.76076	12.01425	6.34293	11.26802	5.46238	12.67093	6.2086	16.40207	7.47719	15.95433	8.50698	14.74544	9.89497	11.79038	11.01431	19.300163044897616	2.9601135437973127	-0.2832832671534079	0.27296699848685946	-0.360644452056656	0.011578244710705787	-0.22526019478689707	-0.10337753592477321	-0.15194826996048905	-0.12883299471511966	-0.12444964402768098	-0.09753416899805012	-0.16403475642801263	-0.08584658554144278	-0.17486319683669369	-0.044665455965421264	-0.20604559056369393	0.055118642652803036	-0.031151533012452513	0.08015587828502592	0.02780008216910851	0.013216580985774877	0.11567200371546378	0.06614364859513935	0.19072138796999136	-0.0075377999643753135	0.10633512418792312	-0.06737024697917493	0.060332958721053216	-0.10563746707415622	0.13868557738130521	-0.08011263566034943	0.3405966120002899	-0.04881175620540182	0.3269817929731489	0.007804823307050013	0.27769177657214883	0.08953972686182159	0.1368635891355508	0.17320210314308548	5.6	2.4	144.52	24.3	4.13	-0.4934	-0.189221	-0.511906	0.0645848	0.7389839
LG_WA01_R	LG	01	R	WA	LG_WA01	14.76037	10.89491	15.74539	5.61162	13.0142	3.61173	11.64114	3.23862	11.14863	3.74606	11.83516	4.02962	11.9844	4.77585	12.82018	6.82051	9.50693	7.52196	8.19357	6.29815	6.61157	7.52196	5.16389	6.17876	6.82051	4.99972	7.40257	4.14902	5.98474	4.76092	2.41777	5.82057	2.67149	6.82051	3.76098	8.26819	6.17876	9.492	19.26556447541244	2.9583192782153063	-0.28414670241411943	0.2795051304069819	-0.3599060466738089	0.010911586789157796	-0.22804125718640814	-0.10536026279552721	-0.15877969254773916	-0.13110665115739137	-0.1309273628966564	-0.10717692495817221	-0.16510162718669208	-0.08928262620957841	-0.16931752762527794	-0.04999219719293596	-0.20293491836018354	0.0596804275822734	-0.028292641498833607	0.08038977033465328	0.03387844364541381	0.010925605609337955	0.121445288014145	0.06679062855916393	0.1900109056000706	-0.009469416103168309	0.09879203137201696	-0.06268037362095563	0.0646881378014752	-0.10393648030502767	0.14089764210232736	-0.0789462733360954	0.33034921338312934	-0.04090589124265445	0.3219255188424746	0.012008772894295375	0.27237453916052756	0.09200013398457484	0.1530860564681372	0.16664504076106862	5.6	2.4	144.52	24.3	4.13	-0.4934	-0.189221	-0.511906	0.0645848	0.7389839
